Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD
2020-06-19,85.1930160522461,86.85926309495805,84.07974627650528,86.39154853955934,264476000,75.35372985839844,,67.51843651326877,2.9872023924360747
2020-06-22,87.4219741821289,87.56569933419068,85.5413551373912,85.58764039041641,135445200,75.80002807617187,,71.90628175245759,3.0890581872150733
2020-06-23,89.28797912597656,90.71306090535926,88.25022596990101,88.6716626472519,212155600,76.25808853149414,,74.95633752411563,3.2825118887623717
2020-06-24,87.71186065673828,89.83852152536198,87.33670924914435,88.91526233624326,192623200,76.61757339477539,,68.21933385359036,3.2709403879982375
2020-06-25,88.87628173828125,88.91525918235408,87.10528733443604,87.86776732182592,137522400,77.01307723999024,,70.34028782138901,3.317487014838875
2020-06-26,86.14551544189453,88.99324123418319,85.99691342637193,88.77156113508525,205256800,77.34298461914062,,60.194531181384875,3.098310143109515
2020-06-29,88.130859375,88.22586829271688,85.57302304750854,86.0529221606054,130646000,77.73150054931641,,64.23368505990334,3.0496570087190236
2020-06-30,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200,78.163251953125,,65.62565160294136,3.035472441182989
2020-07-01,88.69847106933594,89.49018248229541,88.64975482751349,88.94451299507311,110737200,78.6332341003418,,65.00320712898971,2.976358551773174
2020-07-02,88.69847106933594,90.2477932693981,88.58398455566804,89.6095532582672,114041600,79.06565612792969,,65.00320712898971,2.896125634978887
2020-07-06,91.0711669921875,91.54131994765142,90.10162241749444,90.13329206093196,118655600,79.55073120117187,,69.7070773349445,2.98953569532506
2020-07-07,90.78858184814452,92.2331487049888,90.67652632855658,91.4511836132447,112424400,79.99157501220704,,68.52574317396785,3.0061090280335776
2020-07-08,92.9030532836914,92.93472292396125,91.6825975316214,91.77029864576772,117092000,80.47373641967773,,72.30751251149229,3.153511964153296
2020-07-09,93.3025894165039,93.85312833322664,92.25022039383914,93.79953525982644,125642800,80.98619125366211,,72.96843371509286,3.2649329649939034
2020-07-10,93.4657974243164,93.52426732477494,92.2818878772316,92.89576607562488,90257200,81.4574510192871,,73.24929573981018,3.328040849865559
2020-07-13,93.0346221923828,97.39756217350656,92.82024990306108,94.77638589183748,191649200,81.89059387207031,,71.1461458981461,3.3051622129598712
2020-07-14,94.5741958618164,94.76663728718364,91.47555883539732,92.41342642632009,170989200,82.37751037597656,,74.01507361149909,3.3723866823138167
2020-07-15,95.224609375,96.7081538401462,94.02120745599402,96.45724252536824,153198000,82.85756225585938,,75.13966936359623,3.4385085077047677
2020-07-16,94.05287170410156,94.91279173687622,93.45117077912744,94.0918491550775,110577600,83.29280029296875,,69.31924942624013,3.357656123563828
2020-07-17,93.86287689208984,94.66189618455068,93.38784702811957,94.50599378889946,92186800,83.70932174682618,,68.39412558217194,3.240890069805033
2020-07-20,95.8409194946289,95.9797752684357,93.60464123577772,93.9505614633719,90318000,84.1502928161621,,72.507834471843,3.270266046466574
2020-07-21,94.5181655883789,96.710597264398,94.26725426060209,96.63508076807028,103433200,84.5296809387207,,66.29389032233277,3.1504945935351145
2020-07-22,94.78367614746094,95.46820132434986,94.13082061211011,94.21851429558046,89001600,84.8906036376953,,66.90695537985569,3.0419338178200235
2020-07-23,90.46946716308594,94.59367254925417,89.65583238188394,94.51571764664844,197004400,85.1827816772461,,50.753427781447094,2.578059743303129
2020-07-24,90.24534606933594,90.59126629328684,86.86412846693426,88.65949241794259,185438800,85.48879608154297,,50.07703194060664,2.1673674353533983
2020-07-27,92.3841781616211,92.4767486702701,91.08821334309908,91.31232437375542,121214000,85.8283790588379,,56.09108063838453,1.991519697907222
2020-07-28,90.8665542602539,92.130857163946,90.86167743181775,91.95302391238944,103625600,86.14652557373047,,51.362958137142094,1.7099878579425365
2020-07-29,92.60830688476562,92.79344792257184,91.3147729024252,91.35131194036356,90329200,86.4641845703125,,55.95205824971388,1.6088706672424422
2020-07-30,93.72888946533205,93.83363719107348,91.3683708441203,91.77762295924212,158130000,86.81312255859375,,58.65493437139437,1.6007042915853589
2020-07-31,103.54124450683594,103.69227750309793,98.245298809941,100.25259691427748,374336800,87.32863647460937,,73.80982911020865,2.358816458793541
2020-08-03,106.15023040771484,108.78114536497048,105.131969511245,105.43159707327553,308151200,87.90792572021485,,76.2975706652655,3.1340221151231304
2020-08-04,106.8591079711914,107.95532367778854,105.61429026969972,106.34023134726526,173071600,88.4914533996582,,76.93854094288558,3.7622102598737968
2020-08-05,107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535844,121776800,89.09325134277344,,77.29975869504801,4.2424043157447215
2020-08-06,110.9881820678711,111.48513526706203,106.98821694116845,107.5801716353025,202428800,89.76316116333008,,80.4805087310081,4.868765022197152
2020-08-07,108.46477508544922,110.96621262418412,107.66431537095772,110.50741118156246,198045600,90.38192031860352,,73.04691621905705,5.102721542646776
2020-08-10,110.0413055419922,111.06384515107564,107.37879853018045,109.91684136955703,212403600,91.03372100830079,,74.62391858461687,5.353633251297083
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966176,187902400,91.60101943969727,,65.99226579430149,5.228143246062643
2020-08-12,110.31706237792967,110.57574703986536,107.66919763698496,107.86442881473536,165598000,92.23202545166015,,70.03888869791683,5.35330576940585
2020-08-13,112.2694091796875,113.27730675270328,111.21270008616256,111.70322831118776,210082000,92.89340637207032,,72.01220382759799,5.54610400670208
2020-08-14,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200,93.56642745971679,,71.75137544689117,5.625971337100637
2020-08-17,111.87649536132812,113.32123145052056,111.2468684599563,113.29682569052488,119561600,94.18886657714843,,70.94148375462768,5.601070225581836
2020-08-18,112.8087387084961,113.2358134358944,111.29079280806812,111.62757292757412,105633600,94.82040115356445,,72.02402463959717,5.592097938261915
2020-08-19,112.95027923583984,114.37060953313464,112.85510645586432,113.2187276945782,145538000,95.40346359252929,,72.19340183344488,5.53263173883056
2020-08-20,115.45662689208984,115.5713272828687,112.97470883953216,112.99179361951052,126907200,95.99353515625,,75.07153224074172,5.622928042466057
2020-08-21,121.40636444091795,121.89200702814352,116.40836728997618,116.4205664458754,338054800,96.78513427734374,,80.28760062536085,6.104216996019005
2020-08-24,122.85841369628906,125.71615905282322,120.98416756262004,125.63073517139212,345937600,97.59164535522461,,81.31515634855457,6.527564498564232
2020-08-25,121.85051727294922,122.1970611842936,120.1202554216441,121.72606056016689,211495600,98.35758438110352,,78.26546895938098,6.704456821504877
2020-08-26,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161128,163022400,99.11237777709961,,79.61885320240714,6.898831235147824
2020-08-27,122.03113555908205,124.44715723049082,120.8816888747977,124.11281986347238,155552400,99.84002899169921,,75.12988503404705,6.854720389441042
2020-08-28,121.8334503173828,123.4294843508676,121.60892773706408,123.00973057273563,187630000,100.56304504394531,,74.52403141524815,6.726274375496004
2020-08-31,125.965087890625,127.8783894314197,122.99753487296856,124.53988670086144,225702700,101.3784864807129,,78.43768988338888,6.878576656732221
2020-09-01,130.98260498046875,131.5878410707446,127.4195871326475,129.5964440817618,151948100,102.24969909667969,,82.04503786190611,7.319771241429251
2020-09-02,128.26881408691406,134.69201858282912,123.973669297666,134.31131263512387,200119000,103.02931579589844,,74.75996280576663,7.365535574211123
2020-09-03,117.99952697753906,125.7698458727346,117.62858474412651,123.88584332486174,257599600,103.63506912231445,,54.89582814988656,6.49825070285975
2020-09-04,118.07762908935548,120.75233522289194,108.24758859749826,117.208837599474,332607200,104.21909606933593,,54.993772716139524,5.7509302376113
2020-09-08,110.131591796875,116.15456397882691,109.99492847765607,111.23466214416848,231366600,104.69881759643555,,44.4242329466776,4.4660131633001185
2020-09-09,114.5243682861328,116.30099900444924,112.51345864001443,114.46580041608054,176940500,105.2266877746582,,50.1304843736204,3.7588379314210556
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240573,117.4919257894212,182274400,105.66506927490235,,45.818501326908724,2.8637005158220603
2020-09-11,109.33114624023438,112.4841816810679,107.37880434308732,111.8399052801646,180860300,106.07772277832031,,44.22479192489096,2.0137201276301795
2020-09-14,112.6110610961914,113.16747813952576,110.11206629772022,111.9863123965736,140150100,106.55597457885742,,48.56919554057451,1.5864783290646756
2020-09-15,112.7867660522461,115.99836861959028,110.90275626190714,115.51028325885576,184642000,106.99028656005859,,48.79927149527457,1.247681550853173
2020-09-16,109.4580307006836,113.23581443227282,109.37017890226149,112.4841661823785,154679000,107.36367553710937,,44.71787305559028,0.7024837444277381
2020-09-17,107.71067810058594,109.52635631028036,106.11952244266742,107.10545699574902,178011000,107.65982803344727,,42.699042996379994,0.12793900212733433
2020-09-18,104.29409790039062,108.23782932536304,103.561969707706,107.769271452697,287104900,107.879658203125,,38.992294124208414,-0.5962085925922906
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800,108.15948013305665,,43.85162489989739,-0.9044634803510121
2020-09-22,109.14566802978516,110.17065047339322,106.55882105346654,109.9949394101345,183055400,108.48170104980468,,46.31066090702229,-1.0009494209875385
2020-09-23,104.56742095947266,109.43851126780731,104.2257552142683,108.96018965115049,150718700,108.68156555175781,,41.060589362659975,-1.4303532784229844
2020-09-24,105.64122009277344,107.62284590512591,102.4979484810723,102.66389575309547,167743300,108.88989776611328,,42.70132028832208,-1.6648212896726449
2020-09-25,109.60446166992188,109.76065258051484,105.10431346285972,105.84620539299118,149981400,109.20092956542969,,48.40968762372866,-1.513392952848747
2020-09-28,112.22061920166016,112.57204136352831,110.09256608705572,112.26943073153944,137672400,109.5680844116211,,51.82174549362649,-1.1688095473597429
2020-09-29,111.37133026123048,112.56225990652231,110.863724689063,111.82037541240004,99382200,109.87869262695312,,50.65060465434775,-0.9532665719555098
2020-09-30,113.05033111572266,114.46578315852412,110.91252225760248,111.0784694961266,142675200,110.2493359375,,52.91603268588507,-0.6395930436086132
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400,110.63380233764649,,54.20597682344584,-0.3102334608063728
2020-10-02,110.32682800292967,112.62083549619844,109.54589577865308,110.19992847147782,144712000,111.03094955444335,,48.68077918670003,-0.3422274469548512
2020-10-05,113.7239227294922,113.87034987059398,110.84422122739664,111.19564338700344,106243800,111.50052108764649,,53.402377913826534,-0.09240062091285495
2020-10-06,110.46349334716795,113.3529580749316,109.5751743278838,112.94296067117382,161498200,111.86210739135743,,48.76503329853635,-0.15570558689540803
2020-10-07,112.33776092529295,112.79656248877797,111.41039400295696,111.888723157174,96849000,112.2915315246582,,51.37885200364262,-0.05401484931741152
2020-10-08,112.2303695678711,113.62629425281531,111.85941985940086,113.47986712829248,83477200,112.68397277832031,,51.21762015969787,0.0177061028860237
2020-10-09,114.18270111083984,114.21198504359523,112.1815479665092,112.5329700547584,100506900,113.09304901123046,,54.0412242268517,0.2294375007422218
2020-10-12,121.43566131591795,122.1970734254654,116.4376636322832,117.19907574183064,240226800,113.45093734741211,,62.682853801503086,0.9712929712541154
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476052,262330500,113.6922184753418,,57.51053583128942,1.2844741569453646
2020-10-14,118.3021469116211,120.09829768888692,116.76955898516984,118.11667206811924,150712000,113.92107925415038,,57.61326685022677,1.522214933142294
2020-10-15,117.83358001708984,118.31190163855123,115.33458507506344,115.89100215036126,112559200,114.13282211303711,,56.82419206505595,1.653753339622952
2020-10-16,116.1838607788086,118.65357948698856,115.97886577727772,118.3900091653109,115393800,114.23673568725586,,54.018983276543416,1.6063627691153215
2020-10-19,113.2162857055664,117.5504787269352,112.90391136666062,117.10144108023262,120639300,114.33176589965821,,49.30389815218145,1.31419764086219
2020-10-20,114.70985412597656,116.14482666045387,112.87464791422332,113.43106507579682,124423700,114.42513687133788,,51.593977959842015,1.1894617859859267
2020-10-21,114.08509826660156,115.8812491871557,113.6751008194376,113.88985961376322,89946000,114.5714649963379,,50.56502347857896,1.0283410700388629
2020-10-22,112.99177551269533,115.22720764549128,111.85941375560704,114.6512629731536,101988000,114.6249592590332,,48.73335776195064,0.8031712743836579
2020-10-23,112.29869842529295,113.77271853280853,111.55680647449412,113.61652761786443,82572600,114.62554504394531,,47.55729371174095,0.5623150426173424
2020-10-26,112.30845642089844,113.77271265873236,110.1901600699952,111.29323786895584,111850700,114.62832717895508,,47.57647574381228,0.36798028469924304
2020-10-27,113.82152557373048,114.48532208435296,111.81061590078274,112.73797527774974,92276800,114.66722778320313,,50.59413937606457,0.3322308736252353
2020-10-28,108.55020141601562,112.679407611941,108.45258581525088,112.30846534999785,143937800,114.58205703735352,,41.608103194577645,-0.12006852226043918
2020-10-29,112.57202911376952,114.14366487566086,109.5263731915294,109.69232790650396,146129200,114.57449203491211,,49.04427410902851,-0.15223628363482078
2020-10-30,106.26596069335938,109.32137281201784,105.15312650585602,108.41353361193956,190272600,114.3906787109375,,40.36437111366653,-0.6787522523382421
2020-11-02,106.1781005859375,108.04259049320906,104.7626558256974,106.51000254927476,122866900,114.0861134338379,,40.257467902516275,-1.0905384785259855
2020-11-03,107.80831146240234,108.83328639019896,106.13906019633995,107.04689938815557,107624400,113.78511138916015,,43.26020337732321,-1.2706899137012329
2020-11-04,112.2108383178711,112.83558707769674,109.67279555013027,111.42014229787765,138235500,113.59231781005859,,50.49644046998623,-1.0461546802689412
2020-11-05,116.193603515625,116.76954813253197,114.08507856229832,115.13933731516576,126387100,113.4460382080078,,55.96743601383025,-0.5406013086106327
2020-11-06,116.06161499023438,116.56031568011556,113.55830105991429,115.6998059462053,114457900,113.32664779663087,,55.74755289004546,-0.14888078516464986
2020-11-09,113.7440948486328,119.28853098353753,113.48007727763616,117.83152910264428,154515300,113.16486068725585,,51.892477163593405,-0.02515399563912979
2020-11-10,113.40184020996094,114.98596046077128,111.60258321515704,112.99114291978354,138023400,112.91359573364258,,51.32796711336554,0.0447672386037965
2020-11-11,116.84388732910156,116.9807864269564,113.86143417104569,114.59482539259994,112295000,112.63082138061523,,56.45808085396821,0.37361792178991493
2020-11-12,116.57009887695312,117.8608672363604,115.94427224575212,116.97102302592604,103162300,112.39684707641601,,55.95289282391093,0.6051660401057575
2020-11-13,116.61901092529295,117.0199276699018,115.25979282111756,116.79502515621569,81581900,112.36923675537109,,56.02859053273614,0.7835837202480604
2020-11-16,117.63595581054688,118.31067066637604,115.53356613411366,116.2865111780058,91183000,112.36040328979492,,57.65790146395726,0.9955637314881045
2020-11-17,116.74610137939452,117.99775451631758,116.32562345429308,116.9025617517305,74271000,112.49269348144531,,55.712572594853626,1.079313942578679
2020-11-18,115.41622924804688,117.16659066596934,115.38689479049964,115.98338696209944,76322100,112.51053070068359,,52.8431250223499,1.026543665091097
2020-11-19,116.01271057128906,116.4234078594296,114.22323422382374,114.98595989049652,74113000,112.61507232666015,,53.98781938790355,1.02108348298664
2020-11-20,114.74150848388672,116.1398415098722,114.69262020743976,116.01272303857972,73604300,112.7232795715332,,51.13878703171798,0.903762849203332
2020-11-23,111.32878875732422,115.01530623548138,111.23100475073056,114.58504765393948,127959300,112.69763412475587,,44.369311894441225,0.5293059317361752
2020-11-24,112.61956024169922,113.28450195004916,110.096692513509,111.38746829481332,113874200,112.69429000854493,,47.215380676281214,0.3328635543347218
2020-11-25,113.46051788330078,114.16457469823683,112.61956196106514,112.99115164697128,76499200,112.77433975219726,,49.04445703176166,0.2422473320045384
2020-11-27,114.00811767578124,114.88818872041372,113.6463160788627,113.98856385720808,46691300,112.90028854370117,,50.25328007293474,0.21217423719151896
2020-11-30,116.41362762451172,118.2911072225775,114.22322729966088,114.37968766305342,169410200,113.1426791381836,,55.272897582715025,0.3780872871690377
2020-12-01,120.00236511230467,120.73575635202906,117.35237899468692,118.33023398098608,127728200,113.39358856201171,,61.51235382840999,0.7900485101130528
2020-12-02,120.35438537597656,120.63796419810456,118.21288071326836,119.3178540874022,89004200,113.61776290893555,,62.071280477302786,1.1318881387511368
2020-12-03,120.21751403808594,121.03890877972373,119.5036764989022,120.78466435283656,78967600,113.9307647705078,,61.69611676286228,1.375893688208464
2020-12-04,119.54277801513672,120.13927018325414,118.8289405570736,119.88502578525936,78260400,114.20879592895508,,59.7779891716975,1.4975613312436593
2020-12-07,121.00955963134766,121.81140045533569,119.54277709036162,119.60144600465968,86712000,114.4368978881836,,62.50688777450514,1.6928269772938478
2020-12-08,121.62559509277344,122.21231402677292,120.3641613213804,121.61582191486364,82225500,114.62499740600586,,63.62316850158717,1.875663836765483
2020-12-09,119.08318328857422,123.16083693648964,118.32045756570564,121.77228459688573,115089200,114.77923446655274,,56.18800664818077,1.7947235247713564
2020-12-10,120.51085662841795,121.12691009664135,117.48928804587464,117.83153582797534,81312200,114.92844497680665,,59.07988248389183,1.8247445322304827
2020-12-11,119.69923400878906,120.04148176635128,117.88042311381088,119.7187878261748,86939800,115.04228973388672,94.16791009902954,56.78515345865583,1.7627256307282835
2020-12-14,119.08318328857422,120.61841537344712,118.84850017240892,119.88502410754398,79184500,115.21741683959961,94.40035276412964,55.037725520494746,1.6449036347110848
2020-12-15,125.04808807373048,125.067649350539,121.38113201845924,121.58648066230148,157243700,115.44390014648438,94.67414777755738,65.96024115917903,2.0096804738586798
2020-12-16,124.97965240478516,125.52724884917512,123.75733358395613,124.58851635047348,98208600,115.73422332763671,94.9312989616394,65.76285407108594,2.2671126964788613
2020-12-17,125.84992980957033,126.7104469452356,125.20454195782136,126.04549781652628,94359800,116.00446670532227,95.20473009109497,67.11073207700163,2.5123924052213624
2020-12-18,123.8551254272461,126.24109415995947,123.32708279982056,126.10419504845385,192541500,116.23696182250977,95.47291257858276,61.16652251239846,2.5168021704014905
2020-12-21,125.39035034179688,125.46858053721267,120.71620434211268,122.25143649004798,121251600,116.46111480712891,95.77653978347779,63.8223443412683,2.6140436927671686
2020-12-22,128.95950317382812,131.43347476564324,126.77887610208518,128.6954781848822,168904800,116.6115916442871,96.07472650527954,69.11130183631975,2.9451591434120843
2020-12-23,128.05987548828125,129.49730836550714,127.88385385949238,129.23329830364477,88223700,116.80850341796875,96.38045309066773,66.47339258560595,3.099251841869034
2020-12-24,129.0475311279297,130.50454051249665,128.1968020157988,128.41193131877873,54930100,117.02341110229492,96.72415851593017,67.92102621328571,3.2634479746848086
2020-12-28,133.6630096435547,134.2986094599442,130.5534228147209,131.0228039834139,124486200,117.33999969482421,97.05481525421142,73.64749423774967,3.7230876985113213
2020-12-29,131.88330078125,135.71649064032698,131.36503881821685,134.99288748033229,121047300,117.65398849487305,97.42001216888428,68.56490334184303,3.898804864077448
2020-12-30,130.75875854492188,132.97849334786102,130.44583781460372,132.57756925747154,96452100,118.00483795166015,97.76664947509765,65.48944410570135,3.902337110394228
2020-12-31,129.75160217285156,131.75620821347823,128.80308148417777,131.1108202338039,99116600,118.30567291259766,98.11577020645142,62.773683184776225,3.7802905032077945
2021-01-04,126.54420471191406,130.65119225976613,123.95288776509372,130.56318890080564,143301900,118.55485504150391,98.45114980697632,54.95760982757136,3.3857289422524133
2021-01-05,128.1087646484375,128.8226094660816,125.58589722438096,126.03571704206242,97664900,118.85719482421875,98.81322908401489,57.72289762137747,3.1628239086082743
2021-01-06,123.79641723632812,128.1478756094441,123.5812879848358,124.89161730736166,155088000,119.08714920043946,99.15966239929199,48.825347019941844,2.6081347136634605
2021-01-07,128.02076721191406,128.7150507858994,125.02853347683389,125.51746094781775,109578200,119.40139541625976,99.49987384796142,55.98304219386735,2.480812012386906
2021-01-08,129.1257781982422,129.69293598741686,127.34607462660249,129.49735301668466,105158200,119.70748046875,99.8472624206543,57.651620072566416,2.4409354218358885
2021-01-11,126.12374114990234,127.28739105577397,125.65437490010746,126.32909727718489,100384500,120.05895126342773,100.16394645690917,51.895971849556695,2.1423974120284868
2021-01-12,125.94774627685548,126.81803676333126,124.05070489892532,125.654386747742,91951100,120.32646560668945,100.49274820327759,51.570917310182516,1.8700458485229063
2021-01-13,127.99142456054688,128.5390209056387,125.64457881847297,125.9085888928614,88636800,120.7609748840332,100.82318017959595,55.0887480882573,1.798382397198779
2021-01-14,126.0552978515625,128.09901132140328,125.90861064179391,127.90344329592908,90221800,121.15851882934571,101.1445631980896,51.287826377485686,1.5672925779552003
2021-01-15,124.3244857788086,127.33628100990752,124.1875866737988,125.92816740358766,111598500,121.48884231567382,101.47354522705078,48.09326589946751,1.2303079379526025
2021-01-19,124.99919128417967,125.8597083545234,124.12890103653892,124.95029555593172,90757300,121.744609375,101.80101751327514,49.41595981558807,1.006090691222866
2021-01-20,129.10621643066406,129.55603637241362,125.70328462932032,125.81084929446354,104319500,122.00286163330078,102.15330083847046,56.656306468828504,1.1465824248011955
2021-01-21,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900,122.35840911865235,102.50366580963134,63.19416477301803,1.6211309609692677
2021-01-22,135.99029541015625,136.75302107945785,132.0299798682395,133.26207173690767,114459400,122.80333312988282,102.86848014831543,65.7249697365601,2.1460679862341436
